province,year,age_group,myopia_rate_urban,myopia_rate_rural
Heilongjiang,2013,1,0.1654,0.2443354481203457
Heilongjiang,2014,1,0.3614977804131426,0.2972215092112838
Heilongjiang,2015,1,0.262957178172139,0.2215215281180539
Heilongjiang,2016,1,0.2888783835189835,0.235146368700123
Heilongjiang,2017,1,0.2410999999999999,0.1553
Heilongjiang,2018,1,0.2603174559243762,0.1841053176976132
Heilongjiang,2019,1,0.3295973748021846,0.2504012698191955
Heilongjiang,2020,1,0.483577293679993,0.401397221940778
Heilongjiang,2021,1,0.2933954772266324,0.2176319112623829
Heilongjiang,2022,1,0.3116071167179881,0.2401047624926738
Heilongjiang,1998,2,0.2255123880057455,0.1543693980311063
Heilongjiang,1999,2,0.2271674991168566,0.1573708268689498
Heilongjiang,2000,2,0.2075223880057455,0.1493617475388829
Heilongjiang,2001,2,0.2294226497341406,0.1498167414665495
Heilongjiang,2002,2,0.2808559604421825,0.2038380843313643
Heilongjiang,2003,2,0.2837757315164856,0.0326
Heilongjiang,2004,2,0.3017169248287226,0.2291689514176924
Heilongjiang,2005,2,0.295134353724903,0.2372130686919354
Heilongjiang,2006,2,0.3384094461498134,0.2428975694198822
Heilongjiang,2007,2,0.3993122616336046,0.3177177322240271
Heilongjiang,2008,2,0.4314289669738278,0.0445
Heilongjiang,2009,2,0.4425298220278913,0.3345938095850735
Heilongjiang,2010,2,0.5165463194440606,0.458864389844988
Heilongjiang,2011,2,0.510123404184192,0.4095057743999056
Heilongjiang,2012,2,0.5218984709031185,0.443890245119918
Heilongjiang,2013,2,0.3448,0.4769723932739647
Heilongjiang,2014,2,0.6296758920193865,0.5721854467674296
Heilongjiang,2015,2,0.5476978607716632,0.5048833830777408
Heilongjiang,2016,2,0.5669841144315049,0.5335535408393262
Heilongjiang,2017,2,0.4215,0.5326235772121424
Heilongjiang,2018,2,0.4840054645947124,0.4267065036898715
Heilongjiang,2019,2,0.6340878577385439,0.5768367679204821
Heilongjiang,2020,2,0.7123702508823754,0.6551670321510925
Heilongjiang,2021,2,0.5915180032292423,0.5238510236212217
Heilongjiang,2022,2,0.5886985506584228,0.5183792832444408
Heilongjiang,1998,3,0.4493527511199717,0.3054582720883169
Heilongjiang,1999,3,0.4555008251940459,0.3181694612697314
Heilongjiang,2000,3,0.3468377511199718,0.2662304534805282
Heilongjiang,2001,3,0.4612716646369075,0.3024082162769422
Heilongjiang,2002,3,0.483524769295483,0.3388767037997172
Heilongjiang,2003,3,0.4919817907817411,0.0242
Heilongjiang,2004,3,0.5106965385522083,0.3618827883772476
Heilongjiang,2005,3,0.2686485780976803,0.1884086624053343
Heilongjiang,2006,3,0.5273690659412987,0.3770097914607788
Heilongjiang,2007,3,0.5694280214047478,0.4695393590955249
Heilongjiang,2008,3,0.5798592843797327,0.4931105253654133
Heilongjiang,2009,3,0.6076250488438949,0.5026804909770025
Heilongjiang,2010,3,0.657359405075389,0.5774868713301405
Heilongjiang,2011,3,0.6504052324715958,0.575694415231392
Heilongjiang,2012,3,0.664363349524543,0.5944063907085271
Heilongjiang,2013,3,0.6846159282080903,0.6238878246081792
Heilongjiang,2014,3,0.7282480666575556,0.6486694384699858
Heilongjiang,2015,3,0.7150054779717273,0.6468440142821723
Heilongjiang,2016,3,0.7002637706662085,0.6376832869441902
Heilongjiang,2017,3,0.7009614920125863,0.6376119951860386
Heilongjiang,2018,3,0.7023236172735893,0.6305314226627737
Heilongjiang,2019,3,0.6148588936352642,0.535647647394792
Heilongjiang,2020,3,0.8098810590308059,0.7307432891797531
Heilongjiang,2021,3,0.6850590061387736,0.6093728671397437
Heilongjiang,2022,3,0.6592634494627044,0.5838900543080366
Heilongjiang,1998,4,0.7151158017556357,0.524821571988341
Heilongjiang,1999,4,0.7140597276815616,0.5274665646002836
Heilongjiang,2000,4,0.7160608017556356,0.5614554293177879
Heilongjiang,2001,4,0.7151280096062214,0.4915430589176643
Heilongjiang,2002,4,0.7053860262586958,0.4964366416532779
Heilongjiang,2003,4,0.7062396147274735,0.0365
Heilongjiang,2004,4,0.7098554866028906,0.4917004137105905
Heilongjiang,2005,4,0.2573400117588777,0.125972044832537
Heilongjiang,2006,4,0.7092900367932584,0.4541722607920661
Heilongjiang,2007,4,0.7338097605130517,0.5326977860758987
Heilongjiang,2008,4,0.7445948931835867,0.0824
Heilongjiang,2009,4,0.7644798042776966,0.5621528438434038
Heilongjiang,2010,4,0.7953192217621197,0.6871886603472854
Heilongjiang,2011,4,0.793689912306221,0.6263819256833363
Heilongjiang,2012,4,0.8065968851065959,0.6715816875999501
Heilongjiang,2013,4,0.8191537773645309,0.7024647074359357
Heilongjiang,2014,4,0.8392825897647134,0.749741952759085
Heilongjiang,2015,4,0.8292549949461058,0.7259522971992123
Heilongjiang,2016,4,0.8364284897752519,0.7404340844733144
Heilongjiang,2017,4,0.8394780622557496,0.7532677856599165
Heilongjiang,2018,4,0.8403190593702115,0.7543589502828983
Heilongjiang,2019,4,0.8414040049163543,0.806158568273834
Heilongjiang,2020,4,0.8395226685628292,0.7623790483818015
Heilongjiang,2021,4,0.838926235048719,0.7661698530863554
Heilongjiang,2022,4,0.8297492952145513,0.7597817653085766
Henan,1998,1,0.1573236550489032,0.1261036948915508
Henan,1999,1,0.1665002658976144,0.1241390756579767
Henan,2000,1,0.1121789161238249,0.0896781795091306
Henan,2001,1,0.1709096974366942,0.1095655490644364
Henan,2002,1,0.1908096426372536,0.1291540770951008
Henan,2003,1,0.1941964728378882,0.1305976861625902
Henan,2004,1,0.2044885285029891,0.1320040979606091
Henan,2005,1,0.212178510512867,0.1747579401170425
Henan,2006,1,0.2113907632243511,0.1218938579099519
Henan,2007,1,0.2590930544072755,0.1704376369541839
Henan,2008,1,0.2700067768968996,0.0092
Henan,2009,1,0.2694818711651371,0.1631041432071993
Henan,2010,1,0.282478104901909,0.2301377007249542
Henan,2011,1,0.2775223771910573,0.1933271067944638
Henan,2012,1,0.2706495817618406,0.2030282946327617
Henan,2013,1,0.2796600934597496,0.2025812228091584
Henan,2014,1,0.1483,0.2957215092112838
Henan,2015,1,0.2450785375023404,0.172628912175924
Henan,2016,1,0.2593452005882293,0.1912121021064268
Henan,2017,1,0.2410999999999999,0.1553
Henan,2018,1,0.2603174559243762,0.1841053176976132
Henan,2019,1,0.3621973748021846,0.2830012698191956
Henan,2020,1,0.272677293679993,0.1904972219407779
Henan,2021,1,0.2987993563507681,0.2217459114138982
Henan,2022,1,0.3273735164404299,0.2530646128601451
Henan,1998,2,0.2858923880057455,0.2251352776373276
Henan,1999,2,0.2798812768946344,0.2158270618893208
Henan,2000,2,0.2794223880057454,0.2212617475388829
Henan,2001,2,0.2770686584020159,0.1937784293553919
Henan,2002,2,0.3144490640189254,0.2289514199076204
Henan,2003,2,0.3235311270813347,0.2342612962141023
Henan,2004,2,0.3288159947154985,0.2344056909531983
Henan,2005,2,0.394034353724903,0.3361130686919354
Henan,2006,2,0.3522182282236847,0.2254173317370407
Henan,2007,2,0.4251003733589477,0.299555500431261
Henan,2008,2,0.4481254152002804,0.0445
Henan,2009,2,0.4628523626368294,0.309430006150334
Henan,2010,2,0.5715463194440605,0.513864389844988
Henan,2011,2,0.5125173399395011,0.3693782755901292
Henan,2012,2,0.524613185650742,0.4285679568690145
Henan,2013,2,0.5526187118522484,0.4619426889212765
Henan,2014,2,0.5778758920193864,0.5203854467674295
Henan,2015,2,0.5326740433210221,0.4758777599821517
Henan,2016,2,0.5482450499981539,0.5073129018431994
Henan,2017,2,0.4215,0.526282743403115
Henan,2018,2,0.4840054645947124,0.4267065036898715
Henan,2019,2,0.6012878577385439,0.5440367679204821
Henan,2020,2,0.5526702508823753,0.4954670321510924
Henan,2021,2,0.6358291336875455,0.5784096651158885
Henan,2022,2,0.6284100615961596,0.5678864612369023
Henan,1998,3,0.5567527511199718,0.463488017202086
Henan,1999,3,0.5508352908025116,0.4414976219278735
Henan,2000,3,0.5675377511199718,0.4869304534805282
Henan,2001,3,0.5480365606437814,0.399288573293229
Henan,2002,3,0.5771895381631852,0.4332842499656976
Henan,2003,3,0.5831682400939001,0.4359569135279919
Henan,2004,3,0.585497177098034,0.4218087221891342
Henan,2005,3,0.5896485780976803,0.5094086624053344
Henan,2006,3,0.6030537064075443,0.4365478196446303
Henan,2007,3,0.6496728042113958,0.5132859157542425
Henan,2008,3,0.6615633955937986,0.5350734952372203
Henan,2009,3,0.6643774182475051,0.526122654043819
Henan,2010,3,0.7613594050753889,0.6814868713301404
Henan,2011,3,0.6888593280284001,0.5729557181867606
Henan,2012,3,0.687346494153533,0.5835852934940369
Henan,2013,3,0.703490185757265,0.6013247288854434
Henan,2014,3,0.7527480666575557,0.6731694384699859
Henan,2015,3,0.7114388726896462,0.625482252419419
Henan,2016,3,0.6940795910313955,0.6195339268520268
Henan,2017,3,0.7093268538934686,0.6346613961830818
Henan,2018,3,0.7106303314873602,0.6376623117526349
Henan,2019,3,0.5820588936352642,0.5028476473947918
Henan,2020,3,0.8098810590308059,0.7307432891797531
Henan,2021,3,0.719587192506936,0.6416781143077114
Henan,2022,3,0.6980281721311697,0.6200824812052808
Henan,1998,4,0.7640958017556356,0.6023526578518986
Henan,1999,4,0.7593259604857945,0.5885189797999756
Henan,2000,4,0.7503608017556357,0.595755429317788
Henan,2001,4,0.7570597111795452,0.5402865937260104
Henan,2002,4,0.7626052975206983,0.5555222149220795
Henan,2003,4,0.7635296662292719,0.5505770132110753
Henan,2004,4,0.7609051562557041,0.5320733617012258
Henan,2005,4,0.7979400117588777,0.666572044832537
Henan,2006,4,0.7643261839709088,0.4675725851520311
Henan,2007,4,0.7746858800994324,0.5443042509007731
Henan,2008,4,0.7769015461653028,0.0824
Henan,2009,4,0.7946906549140452,0.5535831563872858
Henan,2010,4,0.8128192217621197,0.7046886603472855
Henan,2011,4,0.7994451211854338,0.5983591236254686
Henan,2012,4,0.8046787777479374,0.6620640684415452
Henan,2013,4,0.8095961805753654,0.6873120487011414
Henan,2014,4,0.7881825897647134,0.698641952759085
Henan,2015,4,0.8233087390822139,0.7053783641155762
Henan,2016,4,0.8052807112417175,0.7212454723218779
Henan,2017,4,0.8050341819862042,0.7283261353121401
Henan,2018,4,0.822315627093492,0.7457514636122493
Henan,2019,4,0.8212905998649854,0.758458568273834
Henan,2020,4,0.821989239898272,0.7616182207434948
Henan,2021,4,0.8226416782363111,0.76809629325115
Henan,2022,4,0.8129593043352722,0.7658572173332817
Hubei,1998,1,0.1688089161238248,0.1254425436073045
Hubei,1999,1,0.1718970404969153,0.1260924231753265
Hubei,2000,1,0.1936789161238249,0.1711781795091306
Hubei,2001,1,0.1729827846399403,0.1254256179969644
Hubei,2002,1,0.1715598032579137,0.1344404036693672
Hubei,2003,1,0.163297724553865,0.1369003242097762
Hubei,2004,1,0.1640237736171561,0.1346891914229269
Hubei,2005,1,0.220878510512867,0.1834579401170424
Hubei,2006,1,0.1662629008547695,0.128541647797396
Hubei,2007,1,0.1974176110870726,0.1543364110494679
Hubei,2008,1,0.2066241487259555,0.0092
Hubei,2009,1,0.212157321581853,0.16061893834542
Hubei,2010,1,0.256878104901909,0.2045377007249542
Hubei,2011,1,0.2567323336766866,0.2112916535709702
Hubei,2012,1,0.2625450492622553,0.2277698219175064
Hubei,2013,1,0.2793253272057338,0.3268
Hubei,2014,1,0.3436977804131425,0.2794215092112837
Hubei,2015,1,0.2650622647111434,0.2274165847737246
Hubei,2016,1,0.273919591184423,0.2292634748062976
Hubei,2017,1,0.2410999999999999,0.1553
Hubei,2018,1,0.2603174559243762,0.1841053176976132
Hubei,2019,1,0.2734973748021846,0.2562
Hubei,2020,1,0.272677293679993,0.1904972219407779
Hubei,2021,1,0.259955816937857,0.18628172163075
Hubei,2022,1,0.2631037966949917,0.1913581950555786
Hubei,1998,2,0.2689123880057454,0.1886293980311063
Hubei,1999,2,0.2706549409157984,0.1930450831642043
Hubei,2000,2,0.2475223880057455,0.1893617475388829
Hubei,2001,2,0.2741727136952121,0.1945476879565492
Hubei,2002,2,0.2890825277327985,0.2177782478922115
Hubei,2003,2,0.2840529114451807,0.2249830038545376
Hubei,2004,2,0.2937700699107208,0.2322581868282507
Hubei,2005,2,0.3099343537249031,0.2520130686919355
Hubei,2006,2,0.3089721934665907,0.2311387947441306
Hubei,2007,2,0.3630863612359414,0.2865129412236015
Hubei,2008,2,0.3907490538261128,0.0445
Hubei,2009,2,0.4172940420401899,0.3216981070121526
Hubei,2010,2,0.5443463194440605,0.486664389844988
Hubei,2011,2,0.4861152987830242,0.4197001267682547
Hubei,2012,2,0.5006904540991783,0.4512802389740776
Hubei,2013,2,0.5274448034517311,0.6406999999999999
Hubei,2014,2,0.4872758920193865,0.4297854467674294
Hubei,2015,2,0.5192216469217166,0.5049025879610344
Hubei,2016,2,0.5297173040029192,0.512270579033861
Hubei,2017,2,0.4215,0.4924920166688382
Hubei,2018,2,0.4840054645947124,0.4267065036898715
Hubei,2019,2,0.5510878577385439,0.38
Hubei,2020,2,0.5526702508823753,0.4954670321510924
Hubei,2021,2,0.5572134945580027,0.4865268341277516
Hubei,2022,2,0.558759373005278,0.4823389471175713
Hubei,1998,3,0.5934977511199718,0.4740643627844225
Hubei,1999,3,0.5912546161993368,0.4762829834930052
Hubei,2000,3,0.5766377511199718,0.4960304534805282
Hubei,2001,3,0.5917776331785328,0.4749240899179872
Hubei,2002,3,0.600923405887159,0.4999176961813134
Hubei,2003,3,0.5981496008135148,0.5054532590788433
Hubei,2004,3,0.60161607476901,0.5023109428296272
Hubei,2005,3,0.5900485780976803,0.5098086624053344
Hubei,2006,3,0.6002979680420604,0.5122266287366121
Hubei,2007,3,0.6263787756696511,0.5451706849005165
Hubei,2008,3,0.6305249567138971,0.5573335006312349
Hubei,2009,3,0.6353900848036652,0.5561881890885906
Hubei,2010,3,0.6825594050753889,0.6026868713301404
Hubei,2011,3,0.6618477316702964,0.6124748458565237
Hubei,2012,3,0.6716103675748021,0.6229110129392763
Hubei,2013,3,0.6886749741764298,0.7834
Hubei,2014,3,0.5482480666575557,0.4686694384699859
Hubei,2015,3,0.6961708986145068,0.655013812442477
Hubei,2016,3,0.6690314274603374,0.6278379898898421
Hubei,2017,3,0.6826292350065057,0.6164641132030105
Hubei,2018,3,0.6816864253357733,0.6182641179707128
Hubei,2019,3,0.5318588936352642,0.4526476473947918
Hubei,2020,3,0.7655,0.6005791113017622
Hubei,2021,3,0.6751688674449542,0.5982758614611262
Hubei,2022,3,0.667065213692443,0.5866890580038605
Hubei,1998,4,0.7596934354356616,0.605273962241906
Hubei,1999,4,0.7596527980285909,0.605287094633832
Hubei,2000,4,0.7611608017556357,0.606555429317788
Hubei,2001,4,0.7595523461888025,0.6053736564901843
Hubei,2002,4,0.7613729227743744,0.6126674603327182
Hubei,2003,4,0.7622563893116305,0.6145876408865799
Hubei,2004,4,0.7643401416960116,0.6160969697865445
Hubei,2005,4,0.7693400117588778,0.637972044832537
Hubei,2006,4,0.7613730844181203,0.5759809858596936
Hubei,2007,4,0.7751418623197845,0.599211150923962
Hubei,2008,4,0.7828221632124245,0.0824
Hubei,2009,4,0.7855803508483321,0.5991737441537465
Hubei,2010,4,0.8537192217621197,0.7455886603472854
Hubei,2011,4,0.7847030342170384,0.6496662885845931
Hubei,2012,4,0.7916526371141028,0.6874131597301021
Hubei,2013,4,0.7983324860279607,0.8240000000000001
Hubei,2014,4,0.5531825897647134,0.463641952759085
Hubei,2015,4,0.792768995753152,0.7273641740977803
Hubei,2016,4,0.7914698473176914,0.7457139316964456
Hubei,2017,4,0.8041304075209106,0.7448057911643688
Hubei,2018,4,0.8144547915241833,0.7598770780216527
Hubei,2019,4,0.8216490383741842,0.803158568273834
Hubei,2020,4,0.8498,0.7735076318420242
Hubei,2021,4,0.8357473475566256,0.7833071008493667
Hubei,2022,4,0.8421133901443452,0.792393026783182
Hunan,1998,1,0.169089225802732,0.1147507516634038
Hunan,1999,1,0.1706272793383185,0.1123135625587237
Hunan,2000,1,0.1786789161238249,0.1561781795091306
Hunan,2001,1,0.1695582420961634,0.107462261821133
Hunan,2002,1,0.1739768448682059,0.1220537089718414
Hunan,2003,1,0.1661207443505095,0.1192955876925794
Hunan,2004,1,0.168426453278578,0.1178098921906475
Hunan,2005,1,0.203878510512867,0.1664579401170424
Hunan,2006,1,0.1636164174186315,0.1168464625042158
Hunan,2007,1,0.1968848898132545,0.1480714011246777
Hunan,2008,1,0.206556926733661,0.1591635348827036
Hunan,2009,1,0.2081188891829082,0.1522378142898146
Hunan,2010,1,0.264978104901909,0.2126377007249542
Hunan,2011,1,0.2511713655582259,0.2101320760888295
Hunan,2012,1,0.2662541513954505,0.2280045569716722
Hunan,2013,1,0.2795402907623204,0.3268
Hunan,2014,1,0.2699977804131426,0.2057215092112838
Hunan,2015,1,0.2579171041000287,0.2165967996825514
Hunan,2016,1,0.2607232247559013,0.2164981956487394
Hunan,2017,1,0.2410999999999999,0.1553
Hunan,2018,1,0.2603174559243762,0.1841053176976132
Hunan,2019,1,0.2568973748021846,0.1777012698191955
Hunan,2020,1,0.272677293679993,0.1904972219407779
Hunan,2021,1,0.2394390010537035,0.1711450293145766
Hunan,2022,1,0.2485405748789996,0.1820316280075131
Hunan,1998,2,0.2406165546724121,0.1787688559542535
Hunan,1999,2,0.2618641041675045,0.1759573604030077
Hunan,2000,2,0.2342223880057455,0.1760617475388829
Hunan,2001,2,0.2633350878367994,0.1747685724816744
Hunan,2002,2,0.2925828117275902,0.2053874077505428
Hunan,2003,2,0.2948366091004111,0.2041290605295829
Hunan,2004,2,0.3065698188641649,0.2103642108393729
Hunan,2005,2,0.351134353724903,0.2932130686919355
Hunan,2006,2,0.3130288397780438,0.2144170787182021
Hunan,2007,2,0.371187116349504,0.2765384474721597
Hunan,2008,2,0.3876773369019546,0.2920981453389106
Hunan,2009,2,0.4024184106394632,0.284890849985309
Hunan,2010,2,0.4542463194440604,0.396564389844988
Hunan,2011,2,0.4701984440964846,0.3799848946838938
Hunan,2012,2,0.4879781914673818,0.4142203801897997
Hunan,2013,2,0.506617554541696,0.6406999999999999
Hunan,2014,2,0.5034758920193865,0.4459854467674295
Hunan,2015,2,0.4952822316650658,0.4411409393186654
Hunan,2016,2,0.5013687875970217,0.4551815666620468
Hunan,2017,2,0.4215,0.4405659084707238
Hunan,2018,2,0.4840054645947124,0.4267065036898715
Hunan,2019,2,0.4714878577385439,0.414236767920482
Hunan,2020,2,0.5526702508823753,0.4954670321510924
Hunan,2021,2,0.5235502596962538,0.4534522436711923
Hunan,2022,2,0.5346450399833605,0.4608486274965538
Hunan,1998,3,0.5461852511199717,0.4591069383645105
Hunan,1999,3,0.5607458597279519,0.4429424108320541
Hunan,2000,3,0.4959377511199718,0.4153304534805282
Hunan,2001,3,0.5617642661527247,0.4390977638997143
Hunan,2002,3,0.5760229510299718,0.4534296367733341
Hunan,2003,3,0.5715149259514583,0.4382831335214315
Hunan,2004,3,0.5764484512075145,0.4450179430714153
Hunan,2005,3,0.6375485780976803,0.5573086624053343
Hunan,2006,3,0.5736091126648769,0.4570004126465571
Hunan,2007,3,0.6018153008395539,0.5019085245725254
Hunan,2008,3,0.6125921125053435,0.5237217987952968
Hunan,2009,3,0.6212115034300129,0.5314314949297492
Hunan,2010,3,0.6763594050753889,0.5964868713301404
Hunan,2011,3,0.6563981413973241,0.603506478056358
Hunan,2012,3,0.6642452121170812,0.6168545562596451
Hunan,2013,3,0.6738207023739533,0.7834
Hunan,2014,3,0.6820480666575556,0.6024694384699858
Hunan,2015,3,0.6822672845711748,0.651864542934128
Hunan,2016,3,0.6456112776148565,0.6091981875570776
Hunan,2017,3,0.6640122697468342,0.6014628633765748
Hunan,2018,3,0.6598324402685342,0.6002854420936643
Hunan,2019,3,0.4522588936352641,0.3730476473947918
Hunan,2020,3,0.7655,0.7544932891797531
Hunan,2021,3,0.6609075925836034,0.5899642006822808
Hunan,2022,3,0.6465852965901251,0.5734729294124514
Hunan,1998,4,0.7352829073689732,0.5807085181384743
Hunan,1999,4,0.7358853061408108,0.5813435385625919
Hunan,2000,4,0.7175608017556356,0.562955429317788
Hunan,2001,4,0.7362742590863391,0.5765712897835495
Hunan,2002,4,0.7395400635166739,0.5824104449895616
Hunan,2003,4,0.7341061298332965,0.5589031371370113
Hunan,2004,4,0.7338142236557615,0.551448954813717
Hunan,2005,4,0.7705400117588777,0.6391720448325369
Hunan,2006,4,0.7336910983136055,0.515296521623146
Hunan,2007,4,0.7498788344657545,0.548768340756244
Hunan,2008,4,0.7524066607160907,0.5463039786482902
Hunan,2009,4,0.7530175427064449,0.5298629230269518
Hunan,2010,4,0.7681192217621197,0.6599886603472854
Hunan,2011,4,0.758306866919915,0.6114118423801065
Hunan,2012,4,0.7594232807328775,0.6505219403247735
Hunan,2013,4,0.7613650691816299,0.8240000000000001
Hunan,2014,4,0.8448825897647134,0.755341952759085
Hunan,2015,4,0.7635746361818614,0.6944245389806417
Hunan,2016,4,0.7641366347390709,0.7210842830974429
Hunan,2017,4,0.7841775459453334,0.7271545637817528
Hunan,2018,4,0.7943337033213137,0.7421912429452234
Hunan,2019,4,0.8005664644745393,0.7187585682738339
Hunan,2020,4,0.8498,0.8577218913767835
Hunan,2021,4,0.8197357656338392,0.777246532246802
Hunan,2022,4,0.8176571638015615,0.7792469719869618
Inner Mongolia,1998,1,0.1678740393206451,0.1017771849926605
Inner Mongolia,1999,1,0.1704050166601055,0.1047441235092538
Inner Mongolia,2000,1,0.1041789161238249,0.0816781795091306
Inner Mongolia,2001,1,0.1736627564972887,0.0962382956205246
Inner Mongolia,2002,1,0.1948647707093964,0.1245448055022611
Inner Mongolia,2003,1,0.1869388451281662,0.1294339581121005
Inner Mongolia,2004,1,0.19627465961698,0.1329163444873117
Inner Mongolia,2005,1,0.264778510512867,0.2273579401170424
Inner Mongolia,2006,1,0.2056472283547222,0.1321249592959584
Inner Mongolia,2007,1,0.2589506809635638,0.1886777389372446
Inner Mongolia,2008,1,0.2700849054879527,0.1961575333632036
Inner Mongolia,2009,1,0.2630924848199446,0.1774824865575568
Inner Mongolia,2010,1,0.537978104901909,0.4856377007249542
Inner Mongolia,2011,1,0.2960472448244911,0.2163340077915727
Inner Mongolia,2012,1,0.2928542622167912,0.2232612158258782
Inner Mongolia,2013,1,0.3128471743592233,0.3268
Inner Mongolia,2014,1,0.4796977804131425,0.4154215092112837
Inner Mongolia,2015,1,0.2713557372186297,0.1976714850657694
Inner Mongolia,2016,1,0.2851097686485653,0.2134975121162481
Inner Mongolia,2017,1,0.1737,0.1553
Inner Mongolia,2018,1,0.2603174559243762,0.1841053176976132
Inner Mongolia,2019,1,0.3659973748021845,0.2868012698191955
Inner Mongolia,2020,1,0.2865,0.2752
Inner Mongolia,2021,1,0.2906740746571428,0.2217178025014664
Inner Mongolia,2022,1,0.3123744156930504,0.2469324536320116
Inner Mongolia,1998,2,0.2633390546724122,0.192196064697773
Inner Mongolia,1999,2,0.2646950546724121,0.1937004344064333
Inner Mongolia,2000,2,0.2397223880057455,0.181561747538883
Inner Mongolia,2001,2,0.2653375279768855,0.1789776321547138
Inner Mongolia,2002,2,0.3088148397283285,0.2233751457542835
Inner Mongolia,2003,2,0.3071671911239198,0.2293202603813167
Inner Mongolia,2004,2,0.3176130164667195,0.235611058920241
Inner Mongolia,2005,2,0.515134353724903,0.4572130686919355
Inner Mongolia,2006,2,0.3466246701801138,0.2413839350816075
Inner Mongolia,2007,2,0.4189068134947124,0.3189124339139982
Inner Mongolia,2008,2,0.4516797807360843,0.3411965957921803
Inner Mongolia,2009,2,0.4542727139115098,0.3334187893745611
Inner Mongolia,2010,2,0.6904463194440605,0.632764389844988
Inner Mongolia,2011,2,0.5208939555585548,0.4125996279814604
Inner Mongolia,2012,2,0.532472567376403,0.4489625752206651
Inner Mongolia,2013,2,0.560194866969641,0.6406999999999999
Inner Mongolia,2014,2,0.7131758920193865,0.6556854467674296
Inner Mongolia,2015,2,0.5319491295259045,0.4891332999206997
Inner Mongolia,2016,2,0.554937034649981,0.5204232272280361
Inner Mongolia,2017,2,0.4367,0.522858254519483
Inner Mongolia,2018,2,0.4840054645947124,0.4267065036898715
Inner Mongolia,2019,2,0.6783878577385439,0.6211367679204821
Inner Mongolia,2020,2,0.5874,0.5643
Inner Mongolia,2021,2,0.6073991597266671,0.5427557647418253
Inner Mongolia,2022,2,0.6140739280574079,0.5457537919148914
Inner Mongolia,1998,3,0.5240627511199718,0.3801682720883169
Inner Mongolia,1999,3,0.5285440368342575,0.3853728398756565
Inner Mongolia,2000,3,0.4580377511199717,0.3774304534805281
Inner Mongolia,2001,3,0.5307219132514911,0.3616603308854922
Inner Mongolia,2002,3,0.5630239836265557,0.4060928604827033
Inner Mongolia,2003,3,0.5664183161212186,0.4088431111095084
Inner Mongolia,2004,3,0.5772091383773247,0.4145810457813083
Inner Mongolia,2005,3,0.6826485780976803,0.6024086624053344
Inner Mongolia,2006,3,0.5929340147069789,0.4313902511832976
Inner Mongolia,2007,3,0.6260837610598552,0.5079778115122855
Inner Mongolia,2008,3,0.6372944856975736,0.529841908687517
Inner Mongolia,2009,3,0.6314625162646256,0.5187768319745253
Inner Mongolia,2010,3,0.788059405075389,0.7081868713301405
Inner Mongolia,2011,3,0.6547065377585479,0.5806734637140969
Inner Mongolia,2012,3,0.6594806762640752,0.5920535327372404
Inner Mongolia,2013,3,0.6828461402964319,0.7834
Inner Mongolia,2014,3,0.8228480666575557,0.7432694384699859
Inner Mongolia,2015,3,0.691164239695758,0.6347324314057696
Inner Mongolia,2016,3,0.687795421491869,0.6309715391164661
Inner Mongolia,2017,3,0.7006828930543642,0.6378844503515079
Inner Mongolia,2018,3,0.7079531195703561,0.6372117200854908
Inner Mongolia,2019,3,0.6591588936352643,0.579947647394792
Inner Mongolia,2020,3,0.7655,0.7544932891797531
Inner Mongolia,2021,3,0.701057049913527,0.6308186415256662
Inner Mongolia,2022,3,0.6908603248865892,0.6210194159906225
Inner Mongolia,1998,4,0.7464858017556356,0.556191571988341
Inner Mongolia,1999,4,0.7474759446127786,0.5575895875006776
Inner Mongolia,2000,4,0.7119608017556357,0.557355429317788
Inner Mongolia,2001,4,0.7479108593726218,0.5181505749986955
Inner Mongolia,2002,4,0.7481032941349098,0.5320713099589044
Inner Mongolia,2003,4,0.7489030361436977,0.5262368091803787
Inner Mongolia,2004,4,0.7506487608601021,0.5199210691825603
Inner Mongolia,2005,4,0.7582400117588778,0.6268720448325371
Inner Mongolia,2006,4,0.7493896442258616,0.4828449425957983
Inner Mongolia,2007,4,0.7614919370652341,0.5617449431399927
Inner Mongolia,2008,4,0.7703621508312459,0.5815371223926211
Inner Mongolia,2009,4,0.7856323583097893,0.5823835185728716
Inner Mongolia,2010,4,0.8486192217621197,0.7404886603472854
Inner Mongolia,2011,4,0.7960628838981646,0.6414631408456174
Inner Mongolia,2012,4,0.8048434053965059,0.6812966083014805
Inner Mongolia,2013,4,0.8139773410937119,0.8240000000000001
Inner Mongolia,2014,4,0.8671825897647134,0.7776419527590851
Inner Mongolia,2015,4,0.8105783425678406,0.7093717293422345
Inner Mongolia,2016,4,0.8020442275236038,0.7318772851202265
Inner Mongolia,2017,4,0.8033028201865252,0.7400767835191516
Inner Mongolia,2018,4,0.8117059369207891,0.7514580837255309
Inner Mongolia,2019,4,0.8106545641302434,0.831158568273834
Inner Mongolia,2020,4,0.8498,0.8577218913767835
Inner Mongolia,2021,4,0.8065427858670857,0.7687285245561054
Inner Mongolia,2022,4,0.811432567245683,0.7811175446362164
Jiangsu,1998,1,0.1719889161238248,0.1286225436073044
Jiangsu,1999,1,0.1725725272349359,0.1292061547184155
Jiangsu,2000,1,0.1905789161238248,0.1680781795091305
Jiangsu,2001,1,0.1728375561661024,0.1294555538751906
