,year,province,rate
705,2020,Shanghai,0.5776928206027302
706,2020,Shanxi,0.5565561495599352
707,2020,Sichuan,0.5126614703086014
708,2020,Tianjin,0.4571415373163027
709,2020,Tibet,0.4355667923153621
710,2020,Xinjiang,0.4172980860699929
711,2020,Yunnan,0.47141610812102797
712,2020,Zhejiang,0.5691375474503374
713,2021,Anhui,0.5445684644658408
714,2021,Beijing,0.6192005774657288
715,2021,Chongqing,0.5707615281357474
716,2021,Fujian,0.5267392941064034
717,2021,Gansu,0.5374141914497919
718,2021,Guangdong,0.49595800336429097
719,2021,Guangxi,0.4837749079012988
720,2021,Guizhou,0.4806409374777192
721,2021,Hainan,0.48969919730984873
722,2021,Hebei,0.5732205054617814
723,2021,Heilongjiang,0.5948365592750894
724,2021,Henan,0.5770820361914037
725,2021,Hubei,0.5384766656418755
726,2021,Hunan,0.5227710729164213
727,2021,Inner Mongolia,0.5719831681653651
728,2021,Jiangsu,0.65071189396424
729,2021,Jiangxi,0.5453489122172922
730,2021,Jilin,0.5975218718374211
731,2021,Liaoning,0.5831487778194206
732,2021,Ningxia,0.6345383815145941
733,2021,Qinghai,0.5102816416519299
734,2021,Shaanxi,0.6414162250331428
735,2021,Shandong,0.5789728925243932
736,2021,Shanghai,0.5791259581315018
737,2021,Shanxi,0.5687788519221529
738,2021,Sichuan,0.5971946242147649
739,2021,Tianjin,0.5985456796002001
740,2021,Tibet,0.5092002996174254
741,2021,Xinjiang,0.47939763043781813
742,2021,Yunnan,0.4910556885313164
743,2021,Zhejiang,0.5771189434090045
744,2022,Anhui,0.5660789519060567
745,2022,Beijing,0.5741624315949484
746,2022,Chongqing,0.5599628526700106
747,2022,Fujian,0.5365981909934638
748,2022,Gansu,0.5376500038816642
749,2022,Guangdong,0.512429369767048
750,2022,Guangxi,0.5018354281292001
751,2022,Guizhou,0.5046808980284794
752,2022,Hainan,0.5111852820634298
753,2022,Hebei,0.56413837860819
754,2022,Heilongjiang,0.5893199591745157
755,2022,Henan,0.5759296735745842
756,2022,Hubei,0.5390481156183755
757,2022,Hunan,0.5242182606012525
758,2022,Inner Mongolia,0.5785375757680693
759,2022,Jiangsu,0.5844255251822683
760,2022,Jiangxi,0.5442163892018936
761,2022,Jilin,0.570970296764886
762,2022,Liaoning,0.5616075762853386
763,2022,Ningxia,0.5507586974803486
764,2022,Qinghai,0.5201223260525508
765,2022,Shaanxi,0.5415916029571797
766,2022,Shandong,0.5700395027258635
767,2022,Shanghai,0.5970158709848167
768,2022,Shanxi,0.5757951641849532
769,2022,Sichuan,0.5399431084787898
770,2022,Tianjin,0.5893773784527565
771,2022,Tibet,0.4912202963676999
772,2022,Xinjiang,0.4838929766793451
773,2022,Yunnan,0.5146010240222911
774,2022,Zhejiang,0.5897044705235479
