,year,province,rate
705,2020,Shanghai,0.5991769618247595
706,2020,Shanxi,0.5563496263484308
707,2020,Sichuan,0.511621944371852
708,2020,Tianjin,0.4673494551989163
709,2020,Tibet,0.4268350086351366
710,2020,Xinjiang,0.41720491202056426
711,2020,Yunnan,0.46850061515318253
712,2020,Zhejiang,0.5748245221021089
713,2021,Anhui,0.5434567945953066
714,2021,Beijing,0.6133209070473358
715,2021,Chongqing,0.5715118387882951
716,2021,Fujian,0.5293377721254464
717,2021,Gansu,0.5343532959574168
718,2021,Guangdong,0.49615008549502293
719,2021,Guangxi,0.47765955560373974
720,2021,Guizhou,0.47584340367213557
721,2021,Hainan,0.4850904496686157
722,2021,Hebei,0.5699469668046677
723,2021,Heilongjiang,0.5920194374805546
724,2021,Henan,0.5718899369176295
725,2021,Hubei,0.5386418615364806
726,2021,Hunan,0.5194077728157309
727,2021,Inner Mongolia,0.5690342909005583
728,2021,Jiangsu,0.65071189396424
729,2021,Jiangxi,0.5431532970655847
730,2021,Jilin,0.5951805562928348
731,2021,Liaoning,0.583976385561631
732,2021,Ningxia,0.6438715313153754
733,2021,Qinghai,0.5081338600154518
734,2021,Shaanxi,0.6567491852222932
735,2021,Shandong,0.5758308503264098
736,2021,Shanghai,0.5931955718980797
737,2021,Shanxi,0.564330165369579
738,2021,Sichuan,0.6012328067651014
739,2021,Tianjin,0.6021305222883633
740,2021,Tibet,0.4981007134978902
741,2021,Xinjiang,0.4763119329250591
742,2021,Yunnan,0.484622392010177
743,2021,Zhejiang,0.5805391104752491
744,2022,Anhui,0.5671077281622457
745,2022,Beijing,0.5846112903039922
746,2022,Chongqing,0.5626497216453051
747,2022,Fujian,0.5407183386036576
748,2022,Gansu,0.5365432993207864
749,2022,Guangdong,0.5156570119211311
750,2022,Guangxi,0.5187638246525429
751,2022,Guizhou,0.5018435179316243
752,2022,Hainan,0.5094074792093382
753,2022,Hebei,0.5619639749633548
754,2022,Heilongjiang,0.587708288770191
755,2022,Henan,0.5721918972412829
756,2022,Hubei,0.5412107228218815
757,2022,Hunan,0.5232287219096275
758,2022,Inner Mongolia,0.5768672204539421
759,2022,Jiangsu,0.5903588036114936
760,2022,Jiangxi,0.5440265299287645
761,2022,Jilin,0.5700995475013845
762,2022,Liaoning,0.5633853592255649
763,2022,Ningxia,0.5527972260755686
764,2022,Qinghai,0.5195100292477891
765,2022,Shaanxi,0.5435123233083166
766,2022,Shandong,0.5680831650420758
767,2022,Shanghai,0.6128245796637601
768,2022,Shanxi,0.5728338711245549
769,2022,Sichuan,0.5380120506789781
770,2022,Tianjin,0.5938942443979518
771,2022,Tibet,0.4818084445577573
772,2022,Xinjiang,0.4820949401744924
773,2022,Yunnan,0.5101974250575854
774,2022,Zhejiang,0.6041362948353872
